timestep,ep_rew_mean,ep_len_mean,wall_time_s
21249,11.9452,20.0,664.0
21250,11.9452,20.0,664.0
21251,11.9452,20.0,664.1
21252,11.9452,20.0,664.1
21253,11.9452,20.0,664.2
21254,11.9452,20.0,664.2
21255,11.9452,20.0,664.3
21256,11.9452,20.0,664.4
21257,11.9452,20.0,664.4
21258,11.9452,20.0,664.5
21259,11.9452,20.0,664.5
21260,11.9452,20.0,664.6
21261,11.9450,20.0,664.6
21262,11.9450,20.0,664.7
21263,11.9450,20.0,664.7
21264,11.9450,20.0,664.8
21265,11.9450,20.0,664.8
21266,11.9450,20.0,664.9
21267,11.9450,20.0,665.0
21268,11.9450,20.0,665.0
21269,11.9450,20.0,665.1
21270,11.9450,20.0,665.1
21271,11.9450,20.0,665.2
21272,11.9450,20.0,665.2
21273,11.9450,20.0,665.3
21274,11.9450,20.0,665.4
21275,11.9450,20.0,665.4
21276,11.9450,20.0,665.5
21277,11.9450,20.0,665.5
21278,11.9450,20.0,665.6
21279,11.9450,20.0,665.6
21280,11.9450,20.0,665.7
21281,11.9447,20.0,665.7
21282,11.9447,20.0,665.8
21283,11.9447,20.0,665.9
21284,11.9447,20.0,665.9
21285,11.9447,20.0,666.0
21286,11.9447,20.0,666.0
21287,11.9447,20.0,666.1
21288,11.9447,20.0,666.1
21289,11.9447,20.0,666.2
21290,11.9447,20.0,666.2
21291,11.9447,20.0,666.3
21292,11.9447,20.0,666.3
21293,11.9447,20.0,666.4
21294,11.9447,20.0,666.4
21295,11.9447,20.0,666.5
21296,11.9447,20.0,666.5
21297,11.9447,20.0,666.6
21298,11.9447,20.0,666.6
21299,11.9447,20.0,666.7
21300,11.9447,20.0,666.8
21301,11.9445,20.0,666.8
21302,11.9445,20.0,666.9
21303,11.9445,20.0,666.9
21304,11.9445,20.0,667.0
21305,11.9445,20.0,667.0
21306,11.9445,20.0,667.1
21307,11.9445,20.0,667.1
21308,11.9445,20.0,667.2
21309,11.9445,20.0,667.2
21310,11.9445,20.0,667.3
21311,11.9445,20.0,667.4
21312,11.9445,20.0,667.4
21313,11.9445,20.0,667.5
21314,11.9445,20.0,667.5
21315,11.9445,20.0,667.6
21316,11.9445,20.0,667.6
21317,11.9445,20.0,667.7
21318,11.9445,20.0,667.8
21319,11.9445,20.0,667.8
21320,11.9445,20.0,667.9
21321,11.9443,20.0,667.9
21322,11.9443,20.0,668.0
21323,11.9443,20.0,668.0
21324,11.9443,20.0,668.1
21325,11.9443,20.0,668.2
21326,11.9443,20.0,668.2
21327,11.9443,20.0,668.3
21328,11.9443,20.0,668.3
21329,11.9443,20.0,668.4
21330,11.9443,20.0,668.4
21331,11.9443,20.0,668.5
21332,11.9443,20.0,668.5
21333,11.9443,20.0,668.6
21334,11.9443,20.0,668.6
21335,11.9443,20.0,668.7
21336,11.9443,20.0,668.7
21337,11.9443,20.0,668.8
21338,11.9443,20.0,668.8
21339,11.9443,20.0,668.9
21340,11.9443,20.0,669.0
21341,11.9440,20.0,669.0
21342,11.9440,20.0,669.1
21343,11.9440,20.0,669.1
21344,11.9440,20.0,669.2
21345,11.9440,20.0,669.2
21346,11.9440,20.0,669.3
21347,11.9440,20.0,669.3
21348,11.9440,20.0,669.4
21349,11.9440,20.0,669.4
21350,11.9440,20.0,669.5
21351,11.9440,20.0,669.6
21352,11.9440,20.0,669.6
21353,11.9440,20.0,669.7
21354,11.9440,20.0,669.7
21355,11.9440,20.0,669.8
21356,11.9440,20.0,669.8
21357,11.9440,20.0,669.9
21358,11.9440,20.0,669.9
21359,11.9440,20.0,670.0
21360,11.9440,20.0,670.1
21361,11.9438,20.0,670.1
21362,11.9438,20.0,670.2
21363,11.9438,20.0,670.2
21364,11.9438,20.0,670.3
21365,11.9438,20.0,670.3
21366,11.9438,20.0,670.4
21367,11.9438,20.0,670.4
21368,11.9438,20.0,670.5
21369,11.9438,20.0,670.5
21370,11.9438,20.0,670.6
21371,11.9438,20.0,670.7
21372,11.9438,20.0,670.7
21373,11.9438,20.0,670.8
21374,11.9438,20.0,670.8
21375,11.9438,20.0,670.9
21376,11.9438,20.0,671.0
21377,11.9438,20.0,671.0
21378,11.9438,20.0,671.1
21379,11.9438,20.0,671.1
21380,11.9438,20.0,671.2
21381,11.9436,20.0,671.2
21382,11.9436,20.0,671.3
21383,11.9436,20.0,671.4
21384,11.9436,20.0,671.4
21385,11.9436,20.0,671.5
21386,11.9436,20.0,671.6
21387,11.9436,20.0,671.6
21388,11.9436,20.0,671.7
21389,11.9436,20.0,671.8
21390,11.9436,20.0,671.8
21391,11.9436,20.0,671.9
21392,11.9436,20.0,671.9
21393,11.9436,20.0,672.0
21394,11.9436,20.0,672.0
21395,11.9436,20.0,672.1
21396,11.9436,20.0,672.2
21397,11.9436,20.0,672.2
21398,11.9436,20.0,672.3
21399,11.9436,20.0,672.3
21400,11.9436,20.0,672.4
21401,11.9433,20.0,672.5
21402,11.9433,20.0,672.5
21403,11.9433,20.0,672.6
21404,11.9433,20.0,672.6
21405,11.9433,20.0,672.7
21406,11.9433,20.0,672.7
21407,11.9433,20.0,672.8
21408,11.9433,20.0,672.8
21409,11.9433,20.0,672.9
21410,11.9433,20.0,673.0
21411,11.9433,20.0,673.0
21412,11.9433,20.0,673.1
21413,11.9433,20.0,673.2
21414,11.9433,20.0,673.2
21415,11.9433,20.0,673.3
21416,11.9433,20.0,673.3
21417,11.9433,20.0,673.4
21418,11.9433,20.0,673.4
21419,11.9433,20.0,673.5
21420,11.9433,20.0,673.6
21421,11.9431,20.0,673.6
21422,11.9431,20.0,673.7
21423,11.9431,20.0,673.7
21424,11.9431,20.0,673.8
21425,11.9431,20.0,673.8
21426,11.9431,20.0,673.9
21427,11.9431,20.0,674.0
21428,11.9431,20.0,674.0
21429,11.9431,20.0,674.1
21430,11.9431,20.0,674.1
21431,11.9431,20.0,674.2
21432,11.9431,20.0,674.3
21433,11.9431,20.0,674.3
21434,11.9431,20.0,674.4
21435,11.9431,20.0,674.4
21436,11.9431,20.0,674.5
21437,11.9431,20.0,674.6
21438,11.9431,20.0,674.6
21439,11.9431,20.0,674.7
21440,11.9431,20.0,674.7
21441,11.9428,20.0,674.8
21442,11.9428,20.0,674.9
21443,11.9428,20.0,674.9
21444,11.9428,20.0,675.0
21445,11.9428,20.0,675.0
21446,11.9428,20.0,675.1
21447,11.9428,20.0,675.2
21448,11.9428,20.0,675.2
21449,11.9428,20.0,675.3
21450,11.9428,20.0,675.3
21451,11.9428,20.0,675.4
21452,11.9428,20.0,675.5
21453,11.9428,20.0,675.5
21454,11.9428,20.0,675.6
21455,11.9428,20.0,675.6
21456,11.9428,20.0,675.7
21457,11.9428,20.0,675.8
21458,11.9428,20.0,675.8
21459,11.9428,20.0,675.9
21460,11.9428,20.0,675.9
21461,11.9426,20.0,676.0
21462,11.9426,20.0,676.1
21463,11.9426,20.0,676.1
21464,11.9426,20.0,676.2
21465,11.9426,20.0,676.2
21466,11.9426,20.0,676.3
21467,11.9426,20.0,676.3
21468,11.9426,20.0,676.4
21469,11.9426,20.0,676.5
21470,11.9426,20.0,676.5
21471,11.9426,20.0,676.6
21472,11.9426,20.0,676.7
21473,11.9426,20.0,676.7
21474,11.9426,20.0,676.8
21475,11.9426,20.0,676.9
21476,11.9426,20.0,676.9
21477,11.9426,20.0,677.0
21478,11.9426,20.0,677.0
21479,11.9426,20.0,677.1
21480,11.9426,20.0,677.2
21481,11.9623,20.0,677.2
21482,11.9623,20.0,677.3
21483,11.9623,20.0,677.4
21484,11.9623,20.0,677.4
21485,11.9623,20.0,677.5
21486,11.9623,20.0,677.5
21487,11.9623,20.0,677.6
21488,11.9623,20.0,677.6
21489,11.9623,20.0,677.7
21490,11.9623,20.0,677.8
21491,11.9623,20.0,677.8
21492,11.9623,20.0,677.9
21493,11.9623,20.0,677.9
21494,11.9623,20.0,678.0
21495,11.9623,20.0,678.1
21496,11.9623,20.0,678.1
21497,11.9623,20.0,678.2
21498,11.9623,20.0,678.2
21499,11.9623,20.0,678.3
21500,11.9623,20.0,678.4
21501,11.9820,20.0,678.4
21502,11.9820,20.0,678.5
21503,11.9820,20.0,678.6
21504,11.9820,20.0,678.6
21505,11.9820,20.0,679.7
21506,11.9820,20.0,679.8
21507,11.9820,20.0,679.8
21508,11.9820,20.0,679.9
21509,11.9820,20.0,680.0
21510,11.9820,20.0,680.0
21511,11.9820,20.0,680.1
21512,11.9820,20.0,680.1
21513,11.9820,20.0,680.2
21514,11.9820,20.0,680.3
21515,11.9820,20.0,680.3
21516,11.9820,20.0,680.4
21517,11.9820,20.0,680.4
21518,11.9820,20.0,680.5
21519,11.9820,20.0,680.5
21520,11.9820,20.0,680.6
21521,12.0015,20.0,680.7
21522,12.0015,20.0,680.7
21523,12.0015,20.0,680.8
21524,12.0015,20.0,680.8
21525,12.0015,20.0,680.9
21526,12.0015,20.0,681.0
21527,12.0015,20.0,681.0
21528,12.0015,20.0,681.1
21529,12.0015,20.0,681.1
21530,12.0015,20.0,681.2
21531,12.0015,20.0,681.2
21532,12.0015,20.0,681.3
21533,12.0015,20.0,681.3
21534,12.0015,20.0,681.4
21535,12.0015,20.0,681.5
21536,12.0015,20.0,681.5
21537,12.0015,20.0,681.6
21538,12.0015,20.0,681.6
21539,12.0015,20.0,681.7
21540,12.0015,20.0,681.7
21541,12.0210,20.0,681.8
21542,12.0210,20.0,681.9
21543,12.0210,20.0,681.9
21544,12.0210,20.0,682.0
21545,12.0210,20.0,682.0
21546,12.0210,20.0,682.1
21547,12.0210,20.0,682.1
21548,12.0210,20.0,682.2
21549,12.0210,20.0,682.3
21550,12.0210,20.0,682.3
21551,12.0210,20.0,682.4
21552,12.0210,20.0,682.4
21553,12.0210,20.0,682.5
21554,12.0210,20.0,682.5
21555,12.0210,20.0,682.6
21556,12.0210,20.0,682.7
21557,12.0210,20.0,682.7
21558,12.0210,20.0,682.8
21559,12.0210,20.0,682.8
21560,12.0210,20.0,682.9
21561,12.0405,20.0,683.0
21562,12.0405,20.0,683.0
21563,12.0405,20.0,683.1
21564,12.0405,20.0,683.1
21565,12.0405,20.0,683.2
21566,12.0405,20.0,683.3
21567,12.0405,20.0,683.3
21568,12.0405,20.0,683.4
21569,12.0405,20.0,683.4
21570,12.0405,20.0,683.5
21571,12.0405,20.0,683.5
21572,12.0405,20.0,683.6
21573,12.0405,20.0,683.7
21574,12.0405,20.0,683.7
21575,12.0405,20.0,683.8
21576,12.0405,20.0,683.8
21577,12.0405,20.0,683.9
21578,12.0405,20.0,684.0
21579,12.0405,20.0,684.0
21580,12.0405,20.0,684.1
21581,12.0599,20.0,684.2
21582,12.0599,20.0,684.2
21583,12.0599,20.0,684.3
21584,12.0599,20.0,684.3
21585,12.0599,20.0,684.4
21586,12.0599,20.0,684.4
21587,12.0599,20.0,684.5
21588,12.0599,20.0,684.6
21589,12.0599,20.0,684.6
21590,12.0599,20.0,684.7
21591,12.0599,20.0,684.7
21592,12.0599,20.0,684.8
21593,12.0599,20.0,684.9
21594,12.0599,20.0,684.9
21595,12.0599,20.0,685.0
21596,12.0599,20.0,685.0
21597,12.0599,20.0,685.1
21598,12.0599,20.0,685.2
21599,12.0599,20.0,685.2
21600,12.0599,20.0,685.3
21601,12.0794,20.0,685.3
21602,12.0794,20.0,685.4
21603,12.0794,20.0,685.5
21604,12.0794,20.0,685.5
21605,12.0794,20.0,685.6
21606,12.0794,20.0,685.6
21607,12.0794,20.0,685.7
21608,12.0794,20.0,685.8
21609,12.0794,20.0,685.8
21610,12.0794,20.0,685.9
21611,12.0794,20.0,685.9
21612,12.0794,20.0,686.0
21613,12.0794,20.0,686.0
21614,12.0794,20.0,686.1
21615,12.0794,20.0,686.2
21616,12.0794,20.0,686.2
21617,12.0794,20.0,686.3
21618,12.0794,20.0,686.3
21619,12.0794,20.0,686.4
21620,12.0794,20.0,686.4
21621,12.0989,20.0,686.5
21622,12.0989,20.0,686.6
21623,12.0989,20.0,686.6
21624,12.0989,20.0,686.7
21625,12.0989,20.0,686.7
21626,12.0989,20.0,686.8
21627,12.0989,20.0,686.9
21628,12.0989,20.0,686.9
21629,12.0989,20.0,687.0
21630,12.0989,20.0,687.0
21631,12.0989,20.0,687.1
21632,12.0989,20.0,687.1
21633,12.0989,20.0,687.2
21634,12.0989,20.0,687.3
21635,12.0989,20.0,687.3
21636,12.0989,20.0,687.4
21637,12.0989,20.0,687.4
21638,12.0989,20.0,687.5
21639,12.0989,20.0,687.6
21640,12.0989,20.0,687.6
21641,12.1184,20.0,687.7
21642,12.1184,20.0,687.7
21643,12.1184,20.0,687.8
21644,12.1184,20.0,687.9
21645,12.1184,20.0,687.9
21646,12.1184,20.0,688.0
21647,12.1184,20.0,688.0
21648,12.1184,20.0,688.1
21649,12.1184,20.0,688.2
21650,12.1184,20.0,688.2
21651,12.1184,20.0,688.3
21652,12.1184,20.0,688.3
21653,12.1184,20.0,688.4
21654,12.1184,20.0,688.4
21655,12.1184,20.0,688.5
21656,12.1184,20.0,688.6
21657,12.1184,20.0,688.6
21658,12.1184,20.0,688.7
21659,12.1184,20.0,688.7
21660,12.1184,20.0,688.8
21661,12.1379,20.0,688.9
21662,12.1379,20.0,688.9
21663,12.1379,20.0,689.0
21664,12.1379,20.0,689.0
21665,12.1379,20.0,689.1
21666,12.1379,20.0,689.2
21667,12.1379,20.0,689.2
21668,12.1379,20.0,689.2
21669,12.1379,20.0,689.3
21670,12.1379,20.0,689.4
21671,12.1379,20.0,689.4
21672,12.1379,20.0,689.5
21673,12.1379,20.0,689.6
21674,12.1379,20.0,689.6
21675,12.1379,20.0,689.7
21676,12.1379,20.0,689.7
21677,12.1379,20.0,689.8
21678,12.1379,20.0,689.9
21679,12.1379,20.0,689.9
21680,12.1379,20.0,690.0
21681,12.1574,20.0,690.0
21682,12.1574,20.0,690.1
21683,12.1574,20.0,690.1
21684,12.1574,20.0,690.2
21685,12.1574,20.0,690.2
21686,12.1574,20.0,690.3
21687,12.1574,20.0,690.4
21688,12.1574,20.0,690.4
21689,12.1574,20.0,690.5
21690,12.1574,20.0,690.5
21691,12.1574,20.0,690.6
21692,12.1574,20.0,690.6
21693,12.1574,20.0,690.7
21694,12.1574,20.0,690.7
21695,12.1574,20.0,690.8
21696,12.1574,20.0,690.9
21697,12.1574,20.0,690.9
21698,12.1574,20.0,691.0
21699,12.1574,20.0,691.0
21700,12.1574,20.0,691.1
21701,12.1769,20.0,691.2
21702,12.1769,20.0,691.2
21703,12.1769,20.0,691.3
21704,12.1769,20.0,691.3
21705,12.1769,20.0,691.4
21706,12.1769,20.0,691.4
21707,12.1769,20.0,691.5
21708,12.1769,20.0,691.5
21709,12.1769,20.0,691.6
21710,12.1769,20.0,691.7
21711,12.1769,20.0,691.7
21712,12.1769,20.0,691.8
21713,12.1769,20.0,691.8
21714,12.1769,20.0,691.9
21715,12.1769,20.0,692.0
21716,12.1769,20.0,692.0
21717,12.1769,20.0,692.1
21718,12.1769,20.0,692.1
21719,12.1769,20.0,692.2
21720,12.1769,20.0,692.3
21721,12.1964,20.0,692.3
21722,12.1964,20.0,692.4
21723,12.1964,20.0,692.4
21724,12.1964,20.0,692.5
21725,12.1964,20.0,692.6
21726,12.1964,20.0,692.6
21727,12.1964,20.0,692.7
21728,12.1964,20.0,692.7
21729,12.1964,20.0,692.8
21730,12.1964,20.0,692.9
21731,12.1964,20.0,692.9
21732,12.1964,20.0,693.0
21733,12.1964,20.0,693.0
21734,12.1964,20.0,693.1
21735,12.1964,20.0,693.1
21736,12.1964,20.0,693.2
21737,12.1964,20.0,693.2
21738,12.1964,20.0,693.3
21739,12.1964,20.0,693.4
21740,12.1964,20.0,693.4
21741,12.2158,20.0,693.5
21742,12.2158,20.0,693.5
21743,12.2158,20.0,693.6
21744,12.2158,20.0,693.7
21745,12.2158,20.0,693.7
21746,12.2158,20.0,693.8
21747,12.2158,20.0,693.8
21748,12.2158,20.0,693.9
21749,12.2158,20.0,693.9
21750,12.2158,20.0,694.0
21751,12.2158,20.0,694.1
21752,12.2158,20.0,694.1
21753,12.2158,20.0,694.2
21754,12.2158,20.0,694.2
21755,12.2158,20.0,694.3
21756,12.2158,20.0,694.4
21757,12.2158,20.0,694.4
21758,12.2158,20.0,694.5
21759,12.2158,20.0,694.5
21760,12.2158,20.0,694.6
21761,12.2353,20.0,694.7
21762,12.2353,20.0,694.7
21763,12.2353,20.0,694.8
21764,12.2353,20.0,694.8
21765,12.2353,20.0,694.9
21766,12.2353,20.0,694.9
21767,12.2353,20.0,695.0
21768,12.2353,20.0,695.0
21769,12.2353,20.0,695.1
21770,12.2353,20.0,695.2
21771,12.2353,20.0,695.2
21772,12.2353,20.0,695.3
21773,12.2353,20.0,695.4
21774,12.2353,20.0,695.4
21775,12.2353,20.0,695.5
21776,12.2353,20.0,695.5
21777,12.2353,20.0,695.6
21778,12.2353,20.0,695.6
21779,12.2353,20.0,695.7
21780,12.2353,20.0,695.8
21781,12.2548,20.0,695.8
21782,12.2548,20.0,695.9
21783,12.2548,20.0,696.0
21784,12.2548,20.0,696.0
21785,12.2548,20.0,696.1
21786,12.2548,20.0,696.1
21787,12.2548,20.0,696.2
21788,12.2548,20.0,696.3
21789,12.2548,20.0,696.3
21790,12.2548,20.0,696.4
21791,12.2548,20.0,696.4
21792,12.2548,20.0,696.5
21793,12.2548,20.0,696.6
21794,12.2548,20.0,696.6
21795,12.2548,20.0,696.7
21796,12.2548,20.0,696.7
21797,12.2548,20.0,696.8
21798,12.2548,20.0,696.9
21799,12.2548,20.0,696.9
21800,12.2548,20.0,697.0
21801,12.2743,20.0,697.1
21802,12.2743,20.0,697.1
21803,12.2743,20.0,697.2
21804,12.2743,20.0,697.2
21805,12.2743,20.0,697.3
21806,12.2743,20.0,697.4
21807,12.2743,20.0,697.4
21808,12.2743,20.0,697.5
21809,12.2743,20.0,697.5
21810,12.2743,20.0,697.6
21811,12.2743,20.0,697.6
21812,12.2743,20.0,697.7
21813,12.2743,20.0,697.8
21814,12.2743,20.0,697.8
21815,12.2743,20.0,697.9
21816,12.2743,20.0,697.9
21817,12.2743,20.0,698.0
21818,12.2743,20.0,698.1
21819,12.2743,20.0,698.1
21820,12.2743,20.0,698.2
21821,12.2938,20.0,698.2
21822,12.2938,20.0,698.3
21823,12.2938,20.0,698.3
21824,12.2938,20.0,698.4
21825,12.2938,20.0,698.5
21826,12.2938,20.0,698.5
21827,12.2938,20.0,698.6
21828,12.2938,20.0,698.6
21829,12.2938,20.0,698.7
21830,12.2938,20.0,698.8
21831,12.2938,20.0,698.8
21832,12.2938,20.0,698.9
21833,12.2938,20.0,698.9
21834,12.2938,20.0,699.0
21835,12.2938,20.0,699.1
21836,12.2938,20.0,699.1
21837,12.2938,20.0,699.2
21838,12.2938,20.0,699.2
21839,12.2938,20.0,699.3
21840,12.2938,20.0,699.4
21841,12.3133,20.0,699.4
21842,12.3133,20.0,699.5
21843,12.3133,20.0,699.5
21844,12.3133,20.0,699.6
21845,12.3133,20.0,699.7
21846,12.3133,20.0,699.7
21847,12.3133,20.0,699.8
21848,12.3133,20.0,699.8
21849,12.3133,20.0,699.9
21850,12.3133,20.0,699.9
21851,12.3133,20.0,700.0
21852,12.3133,20.0,700.1
21853,12.3133,20.0,700.1
21854,12.3133,20.0,700.2
21855,12.3133,20.0,700.3
21856,12.3133,20.0,700.3
21857,12.3133,20.0,700.4
21858,12.3133,20.0,700.4
21859,12.3133,20.0,700.5
21860,12.3133,20.0,700.6
21861,12.3328,20.0,700.6
21862,12.3328,20.0,700.7
21863,12.3328,20.0,700.7
21864,12.3328,20.0,700.8
21865,12.3328,20.0,700.9
21866,12.3328,20.0,700.9
21867,12.3328,20.0,701.0
21868,12.3328,20.0,701.0
21869,12.3328,20.0,701.1
21870,12.3328,20.0,701.2
21871,12.3328,20.0,701.2
21872,12.3328,20.0,701.3
21873,12.3328,20.0,701.4
21874,12.3328,20.0,701.4
21875,12.3328,20.0,701.5
21876,12.3328,20.0,701.5
21877,12.3328,20.0,701.6
21878,12.3328,20.0,701.7
21879,12.3328,20.0,701.7
21880,12.3328,20.0,701.8
21881,12.3523,20.0,701.8
21882,12.3523,20.0,701.9
21883,12.3523,20.0,702.0
21884,12.3523,20.0,702.0
21885,12.3523,20.0,702.1
21886,12.3523,20.0,702.1
21887,12.3523,20.0,702.2
21888,12.3523,20.0,702.3
21889,12.3523,20.0,702.3
21890,12.3523,20.0,702.4
21891,12.3523,20.0,702.4
21892,12.3523,20.0,702.5
21893,12.3523,20.0,702.6
21894,12.3523,20.0,702.6
21895,12.3523,20.0,702.7
21896,12.3523,20.0,702.7
21897,12.3523,20.0,702.8
21898,12.3523,20.0,702.8
21899,12.3523,20.0,702.9
21900,12.3523,20.0,703.0
21901,12.3718,20.0,703.0
21902,12.3718,20.0,703.1
21903,12.3718,20.0,703.1
21904,12.3718,20.0,703.2
21905,12.3718,20.0,703.2
21906,12.3718,20.0,703.3
21907,12.3718,20.0,703.3
21908,12.3718,20.0,703.4
21909,12.3718,20.0,703.5
21910,12.3718,20.0,703.5
21911,12.3718,20.0,703.6
21912,12.3718,20.0,703.6
21913,12.3718,20.0,703.7
21914,12.3718,20.0,703.8
21915,12.3718,20.0,703.8
21916,12.3718,20.0,703.9
21917,12.3718,20.0,703.9
21918,12.3718,20.0,704.0
21919,12.3718,20.0,704.0
21920,12.3718,20.0,704.1
21921,12.3912,20.0,704.2
21922,12.3912,20.0,704.2
21923,12.3912,20.0,704.3
21924,12.3912,20.0,704.4
21925,12.3912,20.0,704.4
21926,12.3912,20.0,704.5
21927,12.3912,20.0,704.5
21928,12.3912,20.0,704.6
21929,12.3912,20.0,704.7
21930,12.3912,20.0,704.7
21931,12.3912,20.0,704.8
21932,12.3912,20.0,704.9
21933,12.3912,20.0,704.9
21934,12.3912,20.0,705.0
21935,12.3912,20.0,705.1
21936,12.3912,20.0,705.1
21937,12.3912,20.0,705.2
21938,12.3912,20.0,705.2
21939,12.3912,20.0,705.3
21940,12.3912,20.0,705.4
21941,12.4107,20.0,705.4
21942,12.4107,20.0,705.5
21943,12.4107,20.0,705.6
21944,12.4107,20.0,705.6
21945,12.4107,20.0,705.7
21946,12.4107,20.0,705.7
21947,12.4107,20.0,705.8
21948,12.4107,20.0,705.8
21949,12.4107,20.0,705.9
21950,12.4107,20.0,706.0
21951,12.4107,20.0,706.0
21952,12.4107,20.0,706.1
21953,12.4107,20.0,706.1
21954,12.4107,20.0,706.2
21955,12.4107,20.0,706.3
21956,12.4107,20.0,706.3
21957,12.4107,20.0,706.4
21958,12.4107,20.0,706.4
21959,12.4107,20.0,706.5
21960,12.4107,20.0,706.5
21961,12.4302,20.0,706.6
21962,12.4302,20.0,706.7
21963,12.4302,20.0,706.7
21964,12.4302,20.0,706.8
21965,12.4302,20.0,706.8
21966,12.4302,20.0,706.9
21967,12.4302,20.0,706.9
21968,12.4302,20.0,707.0
21969,12.4302,20.0,707.1
21970,12.4302,20.0,707.1
21971,12.4302,20.0,707.2
21972,12.4302,20.0,707.2
21973,12.4302,20.0,707.3
21974,12.4302,20.0,707.3
21975,12.4302,20.0,707.4
21976,12.4302,20.0,707.5
21977,12.4302,20.0,707.5
21978,12.4302,20.0,707.6
21979,12.4302,20.0,707.6
21980,12.4302,20.0,707.7
21981,12.4297,20.0,707.8
21982,12.4297,20.0,707.8
21983,12.4297,20.0,707.9
21984,12.4297,20.0,707.9
21985,12.4297,20.0,708.0
21986,12.4297,20.0,708.0
21987,12.4297,20.0,708.1
21988,12.4297,20.0,708.2
21989,12.4297,20.0,708.2
21990,12.4297,20.0,708.3
21991,12.4297,20.0,708.3
21992,12.4297,20.0,708.4
21993,12.4297,20.0,708.5
21994,12.4297,20.0,708.5
21995,12.4297,20.0,708.6
21996,12.4297,20.0,708.6
21997,12.4297,20.0,708.7
21998,12.4297,20.0,708.7
21999,12.4297,20.0,708.8
22000,12.4297,20.0,708.9
22001,12.4298,20.0,708.9
22002,12.4298,20.0,709.0
22003,12.4298,20.0,709.0
22004,12.4298,20.0,709.1
22005,12.4298,20.0,709.2
22006,12.4298,20.0,709.2
22007,12.4298,20.0,709.3
22008,12.4298,20.0,709.3
22009,12.4298,20.0,709.4
22010,12.4298,20.0,709.4
22011,12.4298,20.0,709.5
22012,12.4298,20.0,709.6
22013,12.4298,20.0,709.6
22014,12.4298,20.0,709.7
22015,12.4298,20.0,709.7
22016,12.4298,20.0,709.8
22017,12.4298,20.0,710.9
22018,12.4298,20.0,711.0
22019,12.4298,20.0,711.0
22020,12.4298,20.0,711.1
22021,12.4299,20.0,711.2
22022,12.4299,20.0,711.2
22023,12.4299,20.0,711.3
22024,12.4299,20.0,711.3
22025,12.4299,20.0,711.4
22026,12.4299,20.0,711.4
22027,12.4299,20.0,711.5
22028,12.4299,20.0,711.6
22029,12.4299,20.0,711.6
22030,12.4299,20.0,711.7
22031,12.4299,20.0,711.7
22032,12.4299,20.0,711.8
22033,12.4299,20.0,711.8
22034,12.4299,20.0,711.9
22035,12.4299,20.0,711.9
22036,12.4299,20.0,712.0
22037,12.4299,20.0,712.1
22038,12.4299,20.0,712.1
22039,12.4299,20.0,712.2
22040,12.4299,20.0,712.2
22041,12.4302,20.0,712.3
22042,12.4302,20.0,712.4
22043,12.4302,20.0,712.4
22044,12.4302,20.0,712.5
22045,12.4302,20.0,712.5
22046,12.4302,20.0,712.6
22047,12.4302,20.0,712.7
22048,12.4302,20.0,712.7
22049,12.4302,20.0,712.8
22050,12.4302,20.0,712.8
22051,12.4302,20.0,712.9
22052,12.4302,20.0,713.0
22053,12.4302,20.0,713.0
22054,12.4302,20.0,713.1
22055,12.4302,20.0,713.1
22056,12.4302,20.0,713.2
22057,12.4302,20.0,713.3
22058,12.4302,20.0,713.3
22059,12.4302,20.0,713.4
22060,12.4302,20.0,713.5
22061,12.4304,20.0,713.5
22062,12.4304,20.0,713.6
22063,12.4304,20.0,713.6
22064,12.4304,20.0,713.7
22065,12.4304,20.0,713.8
22066,12.4304,20.0,713.8
22067,12.4304,20.0,713.9
22068,12.4304,20.0,713.9
22069,12.4304,20.0,714.0
22070,12.4304,20.0,714.0
22071,12.4304,20.0,714.1
22072,12.4304,20.0,714.2
22073,12.4304,20.0,714.2
22074,12.4304,20.0,714.3
22075,12.4304,20.0,714.3
22076,12.4304,20.0,714.4
22077,12.4304,20.0,714.4
22078,12.4304,20.0,714.5
22079,12.4304,20.0,714.6
22080,12.4304,20.0,714.6
22081,12.4307,20.0,714.7
22082,12.4307,20.0,714.7
22083,12.4307,20.0,714.8
22084,12.4307,20.0,714.9
22085,12.4307,20.0,714.9
22086,12.4307,20.0,715.0
22087,12.4307,20.0,715.0
22088,12.4307,20.0,715.1
22089,12.4307,20.0,715.1
22090,12.4307,20.0,715.3
22091,12.4307,20.0,715.3
22092,12.4307,20.0,715.4
22093,12.4307,20.0,715.5
22094,12.4307,20.0,715.5
22095,12.4307,20.0,715.6
22096,12.4307,20.0,715.7
22097,12.4307,20.0,715.7
22098,12.4307,20.0,715.8
22099,12.4307,20.0,715.8
22100,12.4307,20.0,715.9
22101,12.4310,20.0,716.0
22102,12.4310,20.0,716.0
22103,12.4310,20.0,716.1
22104,12.4310,20.0,716.1
22105,12.4310,20.0,716.2
22106,12.4310,20.0,716.3
22107,12.4310,20.0,716.3
22108,12.4310,20.0,716.4
22109,12.4310,20.0,716.4
22110,12.4310,20.0,716.5
22111,12.4310,20.0,716.6
22112,12.4310,20.0,716.6
22113,12.4310,20.0,716.7
22114,12.4310,20.0,716.7
22115,12.4310,20.0,716.8
22116,12.4310,20.0,716.8
22117,12.4310,20.0,716.9
22118,12.4310,20.0,717.0
22119,12.4310,20.0,717.0
22120,12.4310,20.0,717.1
22121,12.4312,20.0,717.1
