timestep,ep_rew_mean,ep_len_mean,wall_time_s
109,10.5019,20.0,2.8
110,10.5019,20.0,2.8
111,10.5019,20.0,2.9
112,10.5019,20.0,2.9
113,10.5019,20.0,2.9
114,10.5019,20.0,2.9
115,10.5019,20.0,3.0
116,10.5019,20.0,3.0
117,10.5019,20.0,3.0
118,10.5019,20.0,3.0
119,10.5019,20.0,3.1
120,10.5019,20.0,3.1
121,10.5019,20.0,3.1
122,10.5019,20.0,3.1
123,10.5019,20.0,3.1
124,10.5019,20.0,3.2
125,10.5019,20.0,3.2
126,10.5019,20.0,3.2
127,10.5019,20.0,3.2
128,10.5019,20.0,3.3
129,10.5019,20.0,3.3
130,10.5019,20.0,3.3
131,10.5019,20.0,3.3
132,10.5019,20.0,3.3
133,10.5019,20.0,3.4
134,10.5019,20.0,3.4
135,10.5019,20.0,3.4
136,10.5019,20.0,3.4
137,10.5019,20.0,3.4
138,10.5019,20.0,3.5
139,10.5019,20.0,3.5
140,10.5019,20.0,3.5
141,10.5019,20.0,3.6
142,10.5019,20.0,3.6
143,10.5019,20.0,3.6
144,10.5019,20.0,3.6
145,10.5019,20.0,3.7
146,10.5019,20.0,3.7
147,10.5019,20.0,3.7
148,10.5019,20.0,3.7
149,10.5019,20.0,3.7
150,10.5019,20.0,3.8
151,10.5019,20.0,3.8
152,10.5019,20.0,3.8
153,10.5019,20.0,3.8
154,10.5019,20.0,3.8
155,10.5019,20.0,3.9
156,10.5019,20.0,3.9
157,10.5019,20.0,3.9
158,10.5019,20.0,3.9
159,10.5019,20.0,3.9
160,10.5019,20.0,4.0
161,10.5019,20.0,4.0
162,10.5019,20.0,4.0
163,10.5019,20.0,4.0
164,10.5019,20.0,4.1
165,10.5019,20.0,4.1
166,10.5019,20.0,4.1
167,10.5019,20.0,4.1
168,10.5019,20.0,4.2
169,10.5019,20.0,4.2
170,10.5019,20.0,4.2
171,10.5019,20.0,4.2
172,10.5019,20.0,4.2
173,10.5019,20.0,4.3
174,10.5019,20.0,4.3
175,10.5019,20.0,4.3
176,10.5019,20.0,4.3
177,10.5019,20.0,4.3
178,10.5019,20.0,4.4
179,10.5019,20.0,4.4
180,10.5019,20.0,4.4
181,10.5019,20.0,4.4
182,10.5019,20.0,4.4
183,10.5019,20.0,4.5
184,10.5019,20.0,4.5
185,10.5019,20.0,4.5
186,10.5019,20.0,4.5
187,10.5019,20.0,4.6
188,10.5019,20.0,4.6
189,10.5019,20.0,4.6
190,10.5019,20.0,4.6
191,10.5019,20.0,4.6
192,10.5019,20.0,4.6
193,10.5019,20.0,4.7
194,10.5019,20.0,4.7
195,10.5019,20.0,4.7
196,10.5019,20.0,4.7
197,10.5019,20.0,4.8
198,10.5019,20.0,4.8
199,10.5019,20.0,4.8
200,10.5019,20.0,4.8
201,10.5019,20.0,4.9
202,10.5019,20.0,4.9
203,10.5019,20.0,4.9
204,10.5019,20.0,4.9
205,10.5019,20.0,4.9
206,10.5019,20.0,5.0
207,10.5019,20.0,5.0
208,10.5019,20.0,5.0
209,10.5019,20.0,5.0
210,10.5019,20.0,5.0
211,10.5019,20.0,5.0
212,10.5019,20.0,5.1
213,10.5019,20.0,5.1
214,10.5019,20.0,5.1
215,10.5019,20.0,5.1
216,10.5019,20.0,5.2
217,10.5019,20.0,5.2
218,10.5019,20.0,5.2
219,10.5019,20.0,5.2
220,10.5019,20.0,5.2
221,10.5019,20.0,5.3
222,10.5019,20.0,5.3
223,10.5019,20.0,5.3
224,10.5019,20.0,5.3
225,10.5019,20.0,5.4
226,10.5019,20.0,5.4
227,10.5019,20.0,5.4
228,10.5019,20.0,5.4
229,10.5019,20.0,5.4
230,10.5019,20.0,5.5
231,10.5019,20.0,5.5
232,10.5019,20.0,5.5
233,10.5019,20.0,5.5
234,10.5019,20.0,5.6
235,10.5019,20.0,5.6
236,10.5019,20.0,5.6
237,10.5019,20.0,5.6
238,10.5019,20.0,5.6
239,10.5019,20.0,5.7
240,10.5019,20.0,5.7
241,10.5019,20.0,5.7
242,10.5019,20.0,5.8
243,10.5019,20.0,5.8
244,10.5019,20.0,5.8
245,10.5019,20.0,5.8
246,10.5019,20.0,5.9
247,10.5019,20.0,5.9
248,10.5019,20.0,5.9
249,10.5019,20.0,5.9
250,10.5019,20.0,6.0
251,10.5019,20.0,6.0
252,10.5019,20.0,6.0
253,10.5019,20.0,6.0
254,10.5019,20.0,6.1
255,10.5019,20.0,6.1
256,10.5019,20.0,6.1
257,10.5019,20.0,6.1
258,10.5019,20.0,6.2
259,10.5019,20.0,6.2
260,10.5019,20.0,6.2
261,10.5019,20.0,6.2
262,10.5019,20.0,6.2
263,10.5019,20.0,6.3
264,10.5019,20.0,6.3
265,10.5019,20.0,6.3
266,10.5019,20.0,6.3
267,10.5019,20.0,6.3
268,10.5019,20.0,6.4
269,10.5019,20.0,6.4
270,10.5019,20.0,6.4
271,10.5019,20.0,6.4
272,10.5019,20.0,6.5
273,10.5019,20.0,6.5
274,10.5019,20.0,6.5
275,10.5019,20.0,6.5
276,10.5019,20.0,6.6
277,10.5019,20.0,6.6
278,10.5019,20.0,6.6
279,10.5019,20.0,6.6
280,10.5019,20.0,6.7
281,10.5019,20.0,6.7
282,10.5019,20.0,6.7
283,10.5019,20.0,6.7
284,10.5019,20.0,6.8
285,10.5019,20.0,6.8
286,10.5019,20.0,6.8
287,10.5019,20.0,6.8
288,10.5019,20.0,6.9
289,10.5019,20.0,6.9
290,10.5019,20.0,6.9
291,10.5019,20.0,6.9
292,10.5019,20.0,7.0
293,10.5019,20.0,7.0
294,10.5019,20.0,7.0
295,10.5019,20.0,7.0
296,10.5019,20.0,7.1
297,10.5019,20.0,7.1
298,10.5019,20.0,7.1
299,10.5019,20.0,7.1
300,10.5019,20.0,7.1
301,10.5019,20.0,7.2
302,10.5019,20.0,7.2
303,10.5019,20.0,7.2
304,10.5019,20.0,7.2
305,10.5019,20.0,7.3
306,10.5019,20.0,7.3
307,10.5019,20.0,7.3
308,10.5019,20.0,7.3
309,10.5019,20.0,7.3
310,10.5019,20.0,7.4
311,10.5019,20.0,7.4
312,10.5019,20.0,7.4
313,10.5019,20.0,7.4
314,10.5019,20.0,7.5
315,10.5019,20.0,7.5
316,10.5019,20.0,7.5
317,10.5019,20.0,7.5
318,10.5019,20.0,7.5
319,10.5019,20.0,7.6
320,10.5019,20.0,7.6
321,10.5019,20.0,7.6
322,10.5019,20.0,7.6
323,10.5019,20.0,7.6
324,10.5019,20.0,7.7
325,10.5019,20.0,7.7
326,10.5019,20.0,7.7
327,10.5019,20.0,7.7
328,10.5019,20.0,7.8
329,10.5019,20.0,7.8
330,10.5019,20.0,7.8
331,10.5019,20.0,7.9
332,10.5019,20.0,7.9
333,10.5019,20.0,7.9
334,10.5019,20.0,7.9
335,10.5019,20.0,7.9
336,10.5019,20.0,8.0
337,10.5019,20.0,8.0
338,10.5019,20.0,8.0
339,10.5019,20.0,8.0
340,10.5019,20.0,8.0
341,10.5019,20.0,8.1
342,10.5019,20.0,8.1
343,10.5019,20.0,8.1
344,10.5019,20.0,8.1
345,10.5019,20.0,8.2
346,10.5019,20.0,8.2
347,10.5019,20.0,8.2
348,10.5019,20.0,8.2
349,10.5019,20.0,8.2
350,10.5019,20.0,8.3
351,10.5019,20.0,8.3
352,10.5019,20.0,8.3
353,10.5019,20.0,8.3
354,10.5019,20.0,8.4
355,10.5019,20.0,8.4
356,10.5019,20.0,8.4
357,10.5019,20.0,8.4
358,10.5019,20.0,8.4
359,10.5019,20.0,8.5
360,10.5019,20.0,8.5
361,10.5019,20.0,8.5
362,10.5019,20.0,8.5
363,10.5019,20.0,8.6
364,10.5019,20.0,8.6
365,10.5019,20.0,8.6
366,10.5019,20.0,8.6
367,10.5019,20.0,8.6
368,10.5019,20.0,8.7
369,10.5019,20.0,8.7
370,10.5019,20.0,8.7
371,10.5019,20.0,8.7
372,10.5019,20.0,8.8
373,10.5019,20.0,8.8
374,10.5019,20.0,8.8
375,10.5019,20.0,8.8
376,10.5019,20.0,8.9
377,10.5019,20.0,8.9
378,10.5019,20.0,8.9
379,10.5019,20.0,9.0
380,10.5019,20.0,9.0
381,10.5019,20.0,9.0
382,10.5019,20.0,9.0
383,10.5019,20.0,9.0
384,10.5019,20.0,9.1
385,10.5019,20.0,9.1
386,10.5019,20.0,9.1
387,10.5019,20.0,9.1
388,10.5019,20.0,9.1
389,10.5019,20.0,9.2
390,10.5019,20.0,9.2
391,10.5019,20.0,9.2
392,10.5019,20.0,9.2
393,10.5019,20.0,9.3
394,10.5019,20.0,9.3
395,10.5019,20.0,9.3
396,10.5019,20.0,9.3
397,10.5019,20.0,9.3
398,10.5019,20.0,9.4
399,10.5019,20.0,9.4
400,10.5019,20.0,9.4
401,10.5019,20.0,9.4
402,10.5019,20.0,9.5
403,10.5019,20.0,9.5
404,10.5019,20.0,9.5
405,10.5019,20.0,9.5
406,10.5019,20.0,9.6
407,10.5019,20.0,9.6
408,10.5019,20.0,9.6
409,10.5019,20.0,9.6
410,10.5019,20.0,9.7
411,10.5019,20.0,9.7
412,10.5019,20.0,9.7
413,10.5019,20.0,9.7
414,10.5019,20.0,9.7
415,10.5019,20.0,9.8
416,10.5019,20.0,9.8
417,10.5019,20.0,9.8
418,10.5019,20.0,9.8
419,10.5019,20.0,9.9
420,10.5019,20.0,9.9
421,10.5019,20.0,9.9
422,10.5019,20.0,9.9
423,10.5019,20.0,10.0
424,10.5019,20.0,10.0
425,10.5019,20.0,10.0
426,10.5019,20.0,10.0
427,10.5019,20.0,10.0
428,10.5019,20.0,10.1
429,10.5019,20.0,10.1
430,10.5019,20.0,10.1
431,10.5019,20.0,10.1
432,10.5019,20.0,10.2
433,10.5019,20.0,10.2
434,10.5019,20.0,10.2
435,10.5019,20.0,10.2
436,10.5019,20.0,10.2
437,10.5019,20.0,10.3
438,10.5019,20.0,10.3
439,10.5019,20.0,10.3
440,10.5019,20.0,10.3
441,10.5019,20.0,10.4
442,10.5019,20.0,10.4
443,10.5019,20.0,10.4
444,10.5019,20.0,10.4
445,10.5019,20.0,10.4
446,10.5019,20.0,10.5
447,10.5019,20.0,10.5
448,10.5019,20.0,10.5
449,10.5019,20.0,10.5
450,10.5019,20.0,10.5
451,10.5019,20.0,10.6
452,10.5019,20.0,10.6
453,10.5019,20.0,10.6
454,10.5019,20.0,10.6
455,10.5019,20.0,10.7
456,10.5019,20.0,10.7
457,10.5019,20.0,10.7
458,10.5019,20.0,10.7
459,10.5019,20.0,10.7
460,10.5019,20.0,10.8
461,10.5019,20.0,10.8
462,10.5019,20.0,10.8
463,10.5019,20.0,10.8
464,10.5019,20.0,10.9
465,10.5019,20.0,10.9
466,10.5019,20.0,10.9
467,10.5019,20.0,10.9
468,10.5019,20.0,11.0
469,10.5019,20.0,11.0
470,10.5019,20.0,11.0
471,10.5019,20.0,11.0
472,10.5019,20.0,11.0
473,10.5019,20.0,11.1
474,10.5019,20.0,11.1
475,10.5019,20.0,11.1
476,10.5019,20.0,11.1
477,10.5019,20.0,11.2
478,10.5019,20.0,11.2
479,10.5019,20.0,11.2
480,10.5019,20.0,11.2
481,10.5019,20.0,11.3
482,10.5019,20.0,11.3
483,10.5019,20.0,11.3
484,10.5019,20.0,11.3
485,10.5019,20.0,11.3
486,10.5019,20.0,11.4
487,10.5019,20.0,11.4
488,10.5019,20.0,11.4
489,10.5019,20.0,11.4
490,10.5019,20.0,11.5
491,10.5019,20.0,11.5
492,10.5019,20.0,11.5
493,10.5019,20.0,11.5
494,10.5019,20.0,11.5
495,10.5019,20.0,11.6
496,10.5019,20.0,11.6
497,10.5019,20.0,11.6
498,10.5019,20.0,11.6
499,10.5019,20.0,11.7
500,10.5019,20.0,11.7
501,10.5019,20.0,11.7
502,10.5019,20.0,11.7
503,10.5019,20.0,11.8
504,10.5019,20.0,11.8
505,10.5019,20.0,11.8
506,10.5019,20.0,11.8
507,10.5019,20.0,11.8
508,10.5019,20.0,11.9
509,10.5019,20.0,11.9
510,10.5019,20.0,11.9
511,10.5019,20.0,11.9
512,10.5019,20.0,11.9
513,10.5019,20.0,12.4
514,10.5019,20.0,12.4
515,10.5019,20.0,12.4
516,10.5019,20.0,12.4
517,10.5019,20.0,12.5
518,10.5019,20.0,12.5
519,10.5019,20.0,12.5
520,10.5019,20.0,12.5
521,10.5795,20.0,12.5
522,10.5795,20.0,12.6
523,10.5795,20.0,12.6
524,10.5795,20.0,12.6
525,10.5795,20.0,12.6
526,10.5795,20.0,12.6
527,10.5795,20.0,12.7
528,10.5795,20.0,12.7
529,10.5795,20.0,12.7
530,10.5795,20.0,12.7
531,10.5795,20.0,12.8
532,10.5795,20.0,12.8
533,10.5795,20.0,12.8
534,10.5795,20.0,12.8
535,10.5795,20.0,12.8
536,10.5795,20.0,12.9
537,10.5795,20.0,12.9
538,10.5795,20.0,12.9
539,10.5795,20.0,12.9
540,10.5795,20.0,13.0
541,10.6513,20.0,13.0
542,10.6513,20.0,13.0
543,10.6513,20.0,13.0
544,10.6513,20.0,13.0
545,10.6513,20.0,13.1
546,10.6513,20.0,13.1
547,10.6513,20.0,13.1
548,10.6513,20.0,13.1
549,10.6513,20.0,13.2
550,10.6513,20.0,13.2
551,10.6513,20.0,13.2
552,10.6513,20.0,13.2
553,10.6513,20.0,13.2
554,10.6513,20.0,13.3
555,10.6513,20.0,13.3
556,10.6513,20.0,13.4
557,10.6513,20.0,13.4
558,10.6513,20.0,13.4
559,10.6513,20.0,13.4
560,10.6513,20.0,13.5
561,10.7180,20.0,13.5
562,10.7180,20.0,13.5
563,10.7180,20.0,13.6
564,10.7180,20.0,13.6
565,10.7180,20.0,13.6
566,10.7180,20.0,13.7
567,10.7180,20.0,13.7
568,10.7180,20.0,13.7
569,10.7180,20.0,13.7
570,10.7180,20.0,13.7
571,10.7180,20.0,13.8
572,10.7180,20.0,13.8
573,10.7180,20.0,13.8
574,10.7180,20.0,13.8
575,10.7180,20.0,13.8
576,10.7180,20.0,13.9
577,10.7180,20.0,13.9
578,10.7180,20.0,13.9
579,10.7180,20.0,14.0
580,10.7180,20.0,14.0
581,10.7801,20.0,14.0
582,10.7801,20.0,14.1
583,10.7801,20.0,14.1
584,10.7801,20.0,14.1
585,10.7801,20.0,14.1
586,10.7801,20.0,14.2
587,10.7801,20.0,14.2
588,10.7801,20.0,14.2
589,10.7801,20.0,14.2
590,10.7801,20.0,14.2
591,10.7801,20.0,14.3
592,10.7801,20.0,14.3
593,10.7801,20.0,14.3
594,10.7801,20.0,14.3
595,10.7801,20.0,14.4
596,10.7801,20.0,14.4
597,10.7801,20.0,14.4
598,10.7801,20.0,14.4
599,10.7801,20.0,14.5
600,10.7801,20.0,14.5
601,10.8381,20.0,14.5
602,10.8381,20.0,14.5
603,10.8381,20.0,14.5
604,10.8381,20.0,14.6
605,10.8381,20.0,14.6
606,10.8381,20.0,14.6
607,10.8381,20.0,14.6
608,10.8381,20.0,14.7
609,10.8381,20.0,14.7
610,10.8381,20.0,14.7
611,10.8381,20.0,14.7
612,10.8381,20.0,14.7
613,10.8381,20.0,14.8
614,10.8381,20.0,14.8
615,10.8381,20.0,14.8
616,10.8381,20.0,14.8
617,10.8381,20.0,14.8
618,10.8381,20.0,14.9
619,10.8381,20.0,14.9
620,10.8381,20.0,14.9
621,10.8923,20.0,14.9
622,10.8923,20.0,15.0
623,10.8923,20.0,15.0
624,10.8923,20.0,15.0
625,10.8923,20.0,15.0
626,10.8923,20.0,15.1
627,10.8923,20.0,15.1
628,10.8923,20.0,15.1
629,10.8923,20.0,15.1
630,10.8923,20.0,15.2
631,10.8923,20.0,15.2
632,10.8923,20.0,15.2
633,10.8923,20.0,15.2
634,10.8923,20.0,15.3
635,10.8923,20.0,15.3
636,10.8923,20.0,15.3
637,10.8923,20.0,15.3
638,10.8923,20.0,15.4
639,10.8923,20.0,15.4
640,10.8923,20.0,15.4
641,10.9431,20.0,15.4
642,10.9431,20.0,15.5
643,10.9431,20.0,15.5
644,10.9431,20.0,15.5
645,10.9431,20.0,15.6
646,10.9431,20.0,15.6
647,10.9431,20.0,15.6
648,10.9431,20.0,15.6
649,10.9431,20.0,15.7
650,10.9431,20.0,15.7
651,10.9431,20.0,15.7
652,10.9431,20.0,15.7
653,10.9431,20.0,15.8
654,10.9431,20.0,15.8
655,10.9431,20.0,15.8
656,10.9431,20.0,15.8
657,10.9431,20.0,15.9
658,10.9431,20.0,15.9
659,10.9431,20.0,15.9
660,10.9431,20.0,16.0
661,10.9909,20.0,16.0
662,10.9909,20.0,16.0
663,10.9909,20.0,16.0
664,10.9909,20.0,16.1
665,10.9909,20.0,16.1
666,10.9909,20.0,16.1
667,10.9909,20.0,16.1
668,10.9909,20.0,16.2
669,10.9909,20.0,16.2
670,10.9909,20.0,16.2
671,10.9909,20.0,16.2
672,10.9909,20.0,16.3
673,10.9909,20.0,16.3
674,10.9909,20.0,16.3
675,10.9909,20.0,16.3
676,10.9909,20.0,16.4
677,10.9909,20.0,16.4
678,10.9909,20.0,16.4
679,10.9909,20.0,16.4
680,10.9909,20.0,16.5
681,11.0358,20.0,16.5
682,11.0358,20.0,16.5
683,11.0358,20.0,16.5
684,11.0358,20.0,16.5
685,11.0358,20.0,16.6
686,11.0358,20.0,16.6
687,11.0358,20.0,16.6
688,11.0358,20.0,16.6
689,11.0358,20.0,16.7
690,11.0358,20.0,16.7
691,11.0358,20.0,16.7
692,11.0358,20.0,16.7
693,11.0358,20.0,16.7
694,11.0358,20.0,16.8
695,11.0358,20.0,16.8
696,11.0358,20.0,16.8
697,11.0358,20.0,16.8
698,11.0358,20.0,16.9
699,11.0358,20.0,16.9
700,11.0358,20.0,16.9
701,11.0782,20.0,16.9
702,11.0782,20.0,16.9
703,11.0782,20.0,17.0
704,11.0782,20.0,17.0
705,11.0782,20.0,17.0
706,11.0782,20.0,17.0
707,11.0782,20.0,17.1
708,11.0782,20.0,17.1
709,11.0782,20.0,17.1
710,11.0782,20.0,17.1
711,11.0782,20.0,17.2
712,11.0782,20.0,17.2
713,11.0782,20.0,17.2
714,11.0782,20.0,17.2
715,11.0782,20.0,17.2
716,11.0782,20.0,17.3
717,11.0782,20.0,17.3
718,11.0782,20.0,17.3
719,11.0782,20.0,17.3
720,11.0782,20.0,17.4
721,11.1182,20.0,17.4
722,11.1182,20.0,17.4
723,11.1182,20.0,17.5
724,11.1182,20.0,17.5
725,11.1182,20.0,17.5
726,11.1182,20.0,17.6
727,11.1182,20.0,17.6
728,11.1182,20.0,17.6
729,11.1182,20.0,17.6
730,11.1182,20.0,17.7
731,11.1182,20.0,17.7
732,11.1182,20.0,17.7
733,11.1182,20.0,17.7
734,11.1182,20.0,17.8
735,11.1182,20.0,17.8
736,11.1182,20.0,17.8
737,11.1182,20.0,17.8
738,11.1182,20.0,17.8
739,11.1182,20.0,17.9
740,11.1182,20.0,17.9
741,11.1561,20.0,17.9
742,11.1561,20.0,17.9
743,11.1561,20.0,17.9
744,11.1561,20.0,18.0
745,11.1561,20.0,18.0
746,11.1561,20.0,18.0
747,11.1561,20.0,18.0
748,11.1561,20.0,18.0
749,11.1561,20.0,18.1
750,11.1561,20.0,18.1
751,11.1561,20.0,18.1
752,11.1561,20.0,18.1
753,11.1561,20.0,18.2
754,11.1561,20.0,18.2
755,11.1561,20.0,18.2
756,11.1561,20.0,18.2
757,11.1561,20.0,18.2
758,11.1561,20.0,18.3
759,11.1561,20.0,18.3
760,11.1561,20.0,18.3
761,11.1920,20.0,18.3
762,11.1920,20.0,18.4
763,11.1920,20.0,18.4
764,11.1920,20.0,18.4
765,11.1920,20.0,18.4
766,11.1920,20.0,18.5
767,11.1920,20.0,18.5
768,11.1920,20.0,18.5
769,11.1920,20.0,18.5
770,11.1920,20.0,18.6
771,11.1920,20.0,18.6
772,11.1920,20.0,18.6
773,11.1920,20.0,18.6
774,11.1920,20.0,18.7
775,11.1920,20.0,18.7
776,11.1920,20.0,18.7
777,11.1920,20.0,18.7
778,11.1920,20.0,18.8
779,11.1920,20.0,18.8
780,11.1920,20.0,18.8
781,11.2260,20.0,18.8
782,11.2260,20.0,18.9
783,11.2260,20.0,18.9
784,11.2260,20.0,18.9
785,11.2260,20.0,18.9
786,11.2260,20.0,19.0
787,11.2260,20.0,19.0
788,11.2260,20.0,19.0
789,11.2260,20.0,19.0
790,11.2260,20.0,19.0
791,11.2260,20.0,19.1
792,11.2260,20.0,19.1
793,11.2260,20.0,19.1
794,11.2260,20.0,19.1
795,11.2260,20.0,19.2
796,11.2260,20.0,19.2
797,11.2260,20.0,19.2
798,11.2260,20.0,19.2
799,11.2260,20.0,19.3
800,11.2260,20.0,19.3
801,11.2583,20.0,19.3
802,11.2583,20.0,19.3
803,11.2583,20.0,19.3
804,11.2583,20.0,19.4
805,11.2583,20.0,19.4
806,11.2583,20.0,19.4
807,11.2583,20.0,19.4
808,11.2583,20.0,19.4
809,11.2583,20.0,19.5
810,11.2583,20.0,19.5
811,11.2583,20.0,19.5
812,11.2583,20.0,19.5
813,11.2583,20.0,19.6
814,11.2583,20.0,19.6
815,11.2583,20.0,19.6
816,11.2583,20.0,19.6
817,11.2583,20.0,19.7
818,11.2583,20.0,19.7
819,11.2583,20.0,19.7
820,11.2583,20.0,19.7
821,11.2891,20.0,19.7
822,11.2891,20.0,19.7
823,11.2891,20.0,19.8
824,11.2891,20.0,19.8
825,11.2891,20.0,19.8
826,11.2891,20.0,19.8
827,11.2891,20.0,19.9
828,11.2891,20.0,19.9
829,11.2891,20.0,19.9
830,11.2891,20.0,19.9
831,11.2891,20.0,19.9
832,11.2891,20.0,20.0
833,11.2891,20.0,20.0
834,11.2891,20.0,20.0
835,11.2891,20.0,20.0
836,11.2891,20.0,20.1
837,11.2891,20.0,20.1
838,11.2891,20.0,20.1
839,11.2891,20.0,20.1
840,11.2891,20.0,20.2
841,11.3183,20.0,20.2
842,11.3183,20.0,20.2
843,11.3183,20.0,20.2
844,11.3183,20.0,20.2
845,11.3183,20.0,20.3
846,11.3183,20.0,20.3
847,11.3183,20.0,20.3
848,11.3183,20.0,20.3
849,11.3183,20.0,20.3
850,11.3183,20.0,20.4
851,11.3183,20.0,20.4
852,11.3183,20.0,20.4
853,11.3183,20.0,20.4
854,11.3183,20.0,20.4
855,11.3183,20.0,20.5
856,11.3183,20.0,20.5
857,11.3183,20.0,20.5
858,11.3183,20.0,20.5
859,11.3183,20.0,20.6
860,11.3183,20.0,20.6
861,11.3463,20.0,20.6
862,11.3463,20.0,20.6
863,11.3463,20.0,20.6
864,11.3463,20.0,20.7
865,11.3463,20.0,20.7
866,11.3463,20.0,20.7
867,11.3463,20.0,20.7
868,11.3463,20.0,20.7
869,11.3463,20.0,20.8
870,11.3463,20.0,20.8
871,11.3463,20.0,20.8
872,11.3463,20.0,20.8
873,11.3463,20.0,20.9
874,11.3463,20.0,20.9
875,11.3463,20.0,20.9
876,11.3463,20.0,20.9
877,11.3463,20.0,20.9
878,11.3463,20.0,21.0
879,11.3463,20.0,21.0
880,11.3463,20.0,21.0
881,11.3729,20.0,21.0
882,11.3729,20.0,21.1
883,11.3729,20.0,21.1
884,11.3729,20.0,21.1
885,11.3729,20.0,21.1
886,11.3729,20.0,21.2
887,11.3729,20.0,21.2
888,11.3729,20.0,21.2
889,11.3729,20.0,21.2
890,11.3729,20.0,21.3
891,11.3729,20.0,21.3
892,11.3729,20.0,21.3
893,11.3729,20.0,21.3
894,11.3729,20.0,21.3
895,11.3729,20.0,21.4
896,11.3729,20.0,21.4
897,11.3729,20.0,21.4
898,11.3729,20.0,21.4
899,11.3729,20.0,21.4
900,11.3729,20.0,21.5
901,11.3984,20.0,21.5
902,11.3984,20.0,21.5
903,11.3984,20.0,21.5
904,11.3984,20.0,21.6
905,11.3984,20.0,21.6
906,11.3984,20.0,21.6
907,11.3984,20.0,21.6
908,11.3984,20.0,21.7
909,11.3984,20.0,21.7
910,11.3984,20.0,21.7
911,11.3984,20.0,21.7
912,11.3984,20.0,21.8
913,11.3984,20.0,21.8
914,11.3984,20.0,21.8
915,11.3984,20.0,21.8
916,11.3984,20.0,21.9
917,11.3984,20.0,21.9
918,11.3984,20.0,21.9
919,11.3984,20.0,21.9
920,11.3984,20.0,22.0
921,11.4227,20.0,22.0
922,11.4227,20.0,22.0
923,11.4227,20.0,22.0
924,11.4227,20.0,22.1
925,11.4227,20.0,22.1
926,11.4227,20.0,22.1
927,11.4227,20.0,22.2
928,11.4227,20.0,22.2
929,11.4227,20.0,22.2
930,11.4227,20.0,22.2
931,11.4227,20.0,22.3
932,11.4227,20.0,22.3
933,11.4227,20.0,22.3
934,11.4227,20.0,22.3
935,11.4227,20.0,22.3
936,11.4227,20.0,22.4
937,11.4227,20.0,22.4
938,11.4227,20.0,22.4
939,11.4227,20.0,22.4
940,11.4227,20.0,22.5
941,11.4461,20.0,22.5
942,11.4461,20.0,22.5
943,11.4461,20.0,22.5
944,11.4461,20.0,22.5
945,11.4461,20.0,22.6
946,11.4461,20.0,22.6
947,11.4461,20.0,22.6
948,11.4461,20.0,22.6
949,11.4461,20.0,22.6
